sfynx.SymfonyConnexion_1	symfonyconnexion-1	RUN	1423675557714	 	2.0
Scenario name	3777433169415326671-423	REQUEST	Logout	request_logout_3	1423675620699	1423675620700	1423675620740	1423675620740	OK	 
Scenario name	3777433169415326671-423	GROUP	Logout	1423675617209	1423675620741	2289	3	0	OK
Scenario name	3777433169415326671-423	USER	END	1423675557904	1423675620741
Scenario name	3777433169415326671-627	REQUEST	Logout	request_logout_1	1423675619688	1423675619689	1423675620748	1423675620748	OK	 
Scenario name	3777433169415326671-465	GROUP	Page en	1423675614748	1423675620758	175	3	0	OK
Scenario name	3777433169415326671-440	REQUEST	Logout	request_logout_1	1423675620712	1423675620713	1423675620767	1423675620767	OK	 
Scenario name	3777433169415326671-317	REQUEST	Login	request_login_2	1423675620676	1423675620680	1423675620769	1423675620769	OK	 
Scenario name	3777433169415326671-426	REQUEST	Page en	request_en_2	1423675620676	1423675620693	1423675620778	1423675620778	OK	 
Scenario name	3777433169415326671-524	REQUEST	Logout	request_logout_2	1423675620691	1423675620693	1423675620777	1423675620777	OK	 
Scenario name	3777433169415326671-854	REQUEST	Logout	request_logout_1	1423675620677	1423675620683	1423675620785	1423675620785	OK	 
Scenario name	3777433169415326671-656	REQUEST	Login	request_login_1	1423675620692	1423675620693	1423675620789	1423675620789	OK	 
Scenario name	3777433169415326671-356	REQUEST	Logout	request_logout_1	1423675620739	1423675620740	1423675620794	1423675620794	OK	 
Scenario name	3777433169415326671-223	REQUEST	Logout	request_logout_3	1423675620739	1423675620739	1423675620797	1423675620797	OK	 
Scenario name	3777433169415326671-833	REQUEST	Logout	request_logout_2	1423675620712	1423675620713	1423675620806	1423675620806	OK	 
Scenario name	3777433169415326671-465	REQUEST	Login	request_login_1	1423675620758	1423675620758	1423675620808	1423675620808	OK	 
Scenario name	3777433169415326671-623	REQUEST	Page en	request_en_2	1423675620720	1423675620720	1423675620813	1423675620813	OK	 
Scenario name	3777433169415326671-317	GROUP	Login	1423675620488	1423675620818	159	2	0	OK
Scenario name	3777433169415326671-363	REQUEST	Logout	request_logout_1	1423675620713	1423675620713	1423675620820	1423675620820	OK	 
Scenario name	3777433169415326671-521	REQUEST	Logout	request_logout_2	1423675620712	1423675620713	1423675620822	1423675620822	OK	 
Scenario name	3777433169415326671-898	GROUP	Page fr	1423675557998	1423675620838	56962	3	0	OK
Scenario name	3777433169415326671-223	GROUP	Logout	1423675618681	1423675620838	201	3	0	OK
Scenario name	3777433169415326671-223	USER	END	1423675557852	1423675620839
Scenario name	3777433169415326671-560	GROUP	Page en	1423675601038	1423675620839	15331	3	0	OK
Scenario name	3777433169415326671-472	REQUEST	Logout	request_logout_3	1423675620779	1423675620779	1423675620847	1423675620847	OK	 
Scenario name	3777433169415326671-674	REQUEST	Login	request_login_2	1423675620769	1423675620769	1423675620853	1423675620853	OK	 
Scenario name	3777433169415326671-674	GROUP	Login	1423675620580	1423675620854	227	2	0	OK
Scenario name	3777433169415326671-507	REQUEST	Login	request_login_1	1423675620690	1423675620736	1423675620871	1423675620871	OK	 
Scenario name	3777433169415326671-745	REQUEST	Logout	request_logout_3	1423675620768	1423675620822	1423675620870	1423675620870	OK	 
Scenario name	3777433169415326671-745	GROUP	Logout	1423675618398	1423675620872	326	3	0	OK
Scenario name	3777433169415326671-745	USER	END	1423675557974	1423675620872
Scenario name	3777433169415326671-317	REQUEST	Logout	request_logout_1	1423675620819	1423675620822	1423675620873	1423675620873	OK	 
Scenario name	3777433169415326671-465	REQUEST	Login	request_login_2	1423675620810	1423675620810	1423675620877	1423675620877	OK	 
Scenario name	3777433169415326671-521	REQUEST	Logout	request_logout_3	1423675620824	1423675620824	1423675620887	1423675620887	OK	 
Scenario name	3777433169415326671-898	REQUEST	Page en	request_en_1	1423675620838	1423675620839	1423675620896	1423675620896	OK	 
Scenario name	3777433169415326671-524	REQUEST	Logout	request_logout_3	1423675620838	1423675620839	1423675620896	1423675620896	OK	 
Scenario name	3777433169415326671-539	REQUEST	Page en	request_en_3	1423675620848	1423675620849	1423675620897	1423675620897	OK	 
Scenario name	3777433169415326671-560	REQUEST	Login	request_login_1	1423675620839	1423675620840	1423675620923	1423675620923	OK	 
Scenario name	3777433169415326671-472	GROUP	Logout	1423675618448	1423675620928	188	3	0	OK
Scenario name	3777433169415326671-472	USER	END	1423675557909	1423675620928
Scenario name	3777433169415326671-833	REQUEST	Logout	request_logout_3	1423675620868	1423675620872	1423675620930	1423675620930	OK	 
Scenario name	3777433169415326671-521	GROUP	Logout	1423675619518	1423675620938	214	3	0	OK
Scenario name	3777433169415326671-521	USER	END	1423675557923	1423675620939
Scenario name	3777433169415326671-750	REQUEST	Logout	request_logout_2	1423675620869	1423675620869	1423675620947	1423675620947	OK	 
Scenario name	3777433169415326671-634	GROUP	Page en	1423675611649	1423675620958	2453	3	0	OK
Scenario name	3777433169415326671-615	GROUP	Page fr	1423675557946	1423675620958	55070	3	0	OK
Scenario name	3777433169415326671-334	GROUP	Page en	1423675613999	1423675620958	1329	3	0	OK
Scenario name	3777433169415326671-524	GROUP	Logout	1423675619247	1423675620959	248	3	0	OK
Scenario name	3777433169415326671-524	USER	END	1423675557923	1423675620959
Scenario name	3777433169415326671-674	REQUEST	Logout	request_logout_1	1423675620854	1423675620870	1423675620965	1423675620965	OK	 
Scenario name	3777433169415326671-656	REQUEST	Login	request_login_2	1423675620878	1423675620879	1423675620974	1423675620974	OK	 
Scenario name	3777433169415326671-833	GROUP	Logout	1423675618728	1423675620978	199	3	0	OK
Scenario name	3777433169415326671-465	GROUP	Login	1423675620758	1423675620978	117	2	0	OK
Scenario name	3777433169415326671-833	USER	END	1423675557990	1423675620978
Scenario name	3777433169415326671-615	REQUEST	Page en	request_en_1	1423675620959	1423675620960	1423675621013	1423675621013	OK	 
Scenario name	3777433169415326671-334	REQUEST	Login	request_login_1	1423675620959	1423675620960	1423675621018	1423675621018	OK	 
Scenario name	3777433169415326671-750	REQUEST	Logout	request_logout_3	1423675620970	1423675620970	1423675621025	1423675621025	OK	 
Scenario name	3777433169415326671-465	REQUEST	Logout	request_logout_1	1423675620979	1423675620979	1423675621026	1423675621026	OK	 
Scenario name	3777433169415326671-656	GROUP	Login	1423675620690	1423675621039	193	2	0	OK
Scenario name	3777433169415326671-153	REQUEST	Logout	request_logout_2	1423675620969	1423675620970	1423675621053	1423675621053	OK	 
Scenario name	3777433169415326671-507	REQUEST	Login	request_login_2	1423675620969	1423675620969	1423675621063	1423675621063	OK	 
Scenario name	3777433169415326671-560	REQUEST	Login	request_login_2	1423675620989	1423675620991	1423675621069	1423675621069	OK	 
Scenario name	3777433169415326671-560	GROUP	Login	1423675620839	1423675621069	164	2	0	OK
Scenario name	3777433169415326671-507	GROUP	Login	1423675620689	1423675621089	275	2	0	OK
Scenario name	3777433169415326671-750	GROUP	Logout	1423675618048	1423675621099	175	3	0	OK
Scenario name	3777433169415326671-750	USER	END	1423675557975	1423675621099
Scenario name	3777433169415326671-634	REQUEST	Login	request_login_1	1423675620959	1423675620960	1423675621121	1423675621121	OK	 
Scenario name	3777433169415326671-560	REQUEST	Logout	request_logout_1	1423675621070	1423675621070	1423675621122	1423675621122	OK	 
Scenario name	3777433169415326671-153	REQUEST	Logout	request_logout_3	1423675621054	1423675621055	1423675621123	1423675621123	OK	 
Scenario name	3777433169415326671-535	REQUEST	Logout	request_logout_2	1423675621029	1423675621029	1423675621125	1423675621125	OK	 
Scenario name	3777433169415326671-415	GROUP	Page en	1423675616009	1423675621148	169	3	0	OK
Scenario name	3777433169415326671-526	GROUP	Page en	1423675582039	1423675621163	31319	3	0	OK
Scenario name	3777433169415326671-656	REQUEST	Logout	request_logout_1	1423675621040	1423675621040	1423675621166	1423675621166	OK	 
Scenario name	3777433169415326671-796	REQUEST	Logout	request_logout_2	1423675621080	1423675621080	1423675621178	1423675621178	OK	 
Scenario name	3777433169415326671-515	REQUEST	Page en	request_en_2	1423675621080	1423675621080	1423675621182	1423675621182	OK	 
Scenario name	3777433169415326671-334	REQUEST	Login	request_login_2	1423675621089	1423675621097	1423675621196	1423675621196	OK	 
Scenario name	3777433169415326671-153	GROUP	Logout	1423675617175	1423675621198	1343	3	0	OK
Scenario name	3777433169415326671-153	USER	END	1423675557838	1423675621199
Scenario name	3777433169415326671-714	REQUEST	Logout	request_logout_2	1423675621099	1423675621100	1423675621200	1423675621200	OK	 
Scenario name	3777433169415326671-507	REQUEST	Logout	request_logout_1	1423675621090	1423675621090	1423675621202	1423675621202	OK	 
Scenario name	3777433169415326671-692	REQUEST	Logout	request_logout_2	1423675621089	1423675621089	1423675621203	1423675621203	OK	 
Scenario name	3777433169415326671-850	REQUEST	Logout	request_logout_3	1423675619919	1423675621148	1423675621211	1423675621211	OK	 
Scenario name	3777433169415326671-334	GROUP	Login	1423675620959	1423675621228	166	2	0	OK
Scenario name	3777433169415326671-684	REQUEST	Page fr	request_fr_3	1423675621059	1423675621059	1423675621230	1423675621230	OK	 
Scenario name	3777433169415326671-415	REQUEST	Login	request_login_1	1423675621149	1423675621149	1423675621242	1423675621242	OK	 
Scenario name	3777433169415326671-332	REQUEST	Logout	request_logout_1	1423675615192	1423675615193	1423675621289	1423675621290	OK	 
Scenario name	3777433169415326671-850	GROUP	Logout	1423675617738	1423675621292	1542	3	0	OK
Scenario name	3777433169415326671-850	USER	END	1423675557990	1423675621293
Scenario name	3777433169415326671-334	REQUEST	Logout	request_logout_1	1423675621229	1423675621229	1423675621298	1423675621298	OK	 
Scenario name	3777433169415326671-557	REQUEST	Logout	request_logout_2	1423675621188	1423675621196	1423675621298	1423675621299	OK	 
Scenario name	3777433169415326671-535	REQUEST	Logout	request_logout_3	1423675621188	1423675621196	1423675621300	1423675621300	OK	 
Scenario name	3777433169415326671-796	REQUEST	Logout	request_logout_3	1423675621240	1423675621240	1423675621305	1423675621305	OK	 
Scenario name	3777433169415326671-93	REQUEST	Logout	request_logout_2	1423675620209	1423675620209	1423675621306	1423675621306	OK	 
Scenario name	3777433169415326671-736	GROUP	Page en	1423675613779	1423675621309	574	3	0	OK
Scenario name	3777433169415326671-634	REQUEST	Login	request_login_2	1423675621199	1423675621199	1423675621315	1423675621315	OK	 
Scenario name	3777433169415326671-634	GROUP	Login	1423675620959	1423675621316	278	2	0	OK
Scenario name	3777433169415326671-535	GROUP	Logout	1423675619498	1423675621328	258	3	0	OK
Scenario name	3777433169415326671-535	USER	END	1423675557930	1423675621328
Scenario name	3777433169415326671-541	REQUEST	Logout	request_logout_2	1423675621249	1423675621249	1423675621331	1423675621331	OK	 
Scenario name	3777433169415326671-526	REQUEST	Login	request_login_1	1423675621163	1423675621222	1423675621355	1423675621355	OK	 
Scenario name	3777433169415326671-828	GROUP	Page en	1423675614949	1423675621369	1185	3	0	OK
Scenario name	3777433169415326671-796	GROUP	Logout	1423675619839	1423675621379	209	3	0	OK
Scenario name	3777433169415326671-796	USER	END	1423675557988	1423675621379
Scenario name	3777433169415326671-415	REQUEST	Login	request_login_2	1423675621244	1423675621244	1423675621388	1423675621389	OK	 
Scenario name	3777433169415326671-692	REQUEST	Logout	request_logout_3	1423675621304	1423675621306	1423675621383	1423675621384	OK	 
Scenario name	3777433169415326671-568	REQUEST	Page fr	request_fr_2	1423675621209	1423675621246	1423675621393	1423675621393	OK	 
Scenario name	3777433169415326671-742	REQUEST	Logout	request_logout_2	1423675621282	1423675621283	1423675621384	1423675621384	OK	 
Scenario name	3777433169415326671-672	REQUEST	Page en	request_en_2	1423675621218	1423675621283	1423675621396	1423675621396	OK	 
Scenario name	3777433169415326671-484	REQUEST	Logout	request_logout_2	1423675621309	1423675621309	1423675621404	1423675621404	OK	 
Scenario name	3777433169415326671-714	REQUEST	Logout	request_logout_3	1423675621303	1423675621304	1423675621407	1423675621407	OK	 
Scenario name	3777433169415326671-714	GROUP	Logout	1423675618728	1423675621408	283	3	0	OK
Scenario name	3777433169415326671-714	USER	END	1423675557965	1423675621408
Scenario name	3777433169415326671-0	REQUEST	Logout	request_logout_2	1423675620280	1423675620280	1423675621406	1423675621406	OK	 
Scenario name	3777433169415326671-270	REQUEST	Page en	request_en_3	1423675619909	1423675621355	1423675621413	1423675621413	OK	 
Scenario name	3777433169415326671-855	GROUP	Page en	1423675614406	1423675621418	172	3	0	OK
Scenario name	3777433169415326671-557	REQUEST	Logout	request_logout_3	1423675621306	1423675621306	1423675621422	1423675621422	OK	 
Scenario name	3777433169415326671-736	REQUEST	Login	request_login_1	1423675621309	1423675621309	1423675621427	1423675621427	OK	 
Scenario name	3777433169415326671-415	GROUP	Login	1423675621149	1423675621428	238	2	0	OK
Scenario name	3777433169415326671-828	REQUEST	Login	request_login_1	1423675621372	1423675621373	1423675621432	1423675621432	OK	 
Scenario name	3777433169415326671-541	REQUEST	Logout	request_logout_3	1423675621371	1423675621374	1423675621434	1423675621434	OK	 
Scenario name	3777433169415326671-588	REQUEST	Logout	request_logout_2	1423675621349	1423675621349	1423675621444	1423675621444	OK	 
Scenario name	3777433169415326671-692	GROUP	Logout	1423675614148	1423675621448	5307	3	0	OK
Scenario name	3777433169415326671-692	USER	END	1423675557964	1423675621449
Scenario name	3777433169415326671-469	REQUEST	Logout	request_logout_2	1423675621371	1423675621373	1423675621461	1423675621461	OK	 
Scenario name	3777433169415326671-855	REQUEST	Login	request_login_1	1423675621419	1423675621419	1423675621478	1423675621478	OK	 
Scenario name	3777433169415326671-742	REQUEST	Logout	request_logout_3	1423675621395	1423675621396	1423675621500	1423675621500	OK	 
Scenario name	3777433169415326671-541	GROUP	Logout	1423675618309	1423675621508	223	3	0	OK
Scenario name	3777433169415326671-541	USER	END	1423675557931	1423675621509
Scenario name	3777433169415326671-93	REQUEST	Logout	request_logout_3	1423675621349	1423675621349	1423675621511	1423675621511	OK	 
Scenario name	3777433169415326671-728	REQUEST	Logout	request_logout_2	1423675621400	1423675621401	1423675621513	1423675621513	OK	 
Scenario name	3777433169415326671-631	REQUEST	Logout	request_logout_2	1423675621399	1423675621401	1423675621517	1423675621517	OK	 
Scenario name	3777433169415326671-557	GROUP	Logout	1423675606088	1423675621528	13657	3	0	OK
Scenario name	3777433169415326671-557	USER	END	1423675557932	1423675621528
Scenario name	3777433169415326671-415	REQUEST	Logout	request_logout_1	1423675621428	1423675621429	1423675621531	1423675621531	OK	 
Scenario name	3777433169415326671-526	REQUEST	Login	request_login_2	1423675621449	1423675621449	1423675621535	1423675621535	OK	 
Scenario name	3777433169415326671-93	GROUP	Logout	1423675602409	1423675621540	17594	3	0	OK
Scenario name	3777433169415326671-93	USER	END	1423675557813	1423675621540
Scenario name	3777433169415326671-742	GROUP	Logout	1423675619783	1423675621548	255	3	0	OK
Scenario name	3777433169415326671-742	USER	END	1423675557974	1423675621548
Scenario name	3777433169415326671-697	REQUEST	Page en	request_en_2	1423675621439	1423675621439	1423675621549	1423675621549	OK	 
Scenario name	3777433169415326671-605	REQUEST	Page en	request_en_3	1423675621480	1423675621480	1423675621553	1423675621553	OK	 
Scenario name	3777433169415326671-828	REQUEST	Login	request_login_2	1423675621479	1423675621479	1423675621561	1423675621561	OK	 
Scenario name	3777433169415326671-526	GROUP	Login	1423675621163	1423675621568	278	2	0	OK
Scenario name	3777433169415326671-387	REQUEST	Page en	request_en_3	1423675621439	1423675621511	1423675621571	1423675621571	OK	 
Scenario name	3777433169415326671-484	REQUEST	Logout	request_logout_3	1423675621479	1423675621479	1423675621581	1423675621581	OK	 
Scenario name	3777433169415326671-0	REQUEST	Logout	request_logout_3	1423675621499	1423675621499	1423675621587	1423675621587	OK	 
Scenario name	3777433169415326671-0	GROUP	Logout	1423675615148	1423675621587	3585	3	0	OK
Scenario name	3777433169415326671-0	USER	END	1423675557783	1423675621588
Scenario name	3777433169415326671-469	REQUEST	Logout	request_logout_3	1423675621539	1423675621539	1423675621592	1423675621592	OK	 
Scenario name	3777433169415326671-787	REQUEST	Page en	request_en_3	1423675621548	1423675621549	1423675621595	1423675621595	OK	 
Scenario name	3777433169415326671-631	REQUEST	Logout	request_logout_3	1423675621540	1423675621540	1423675621596	1423675621596	OK	 
Scenario name	3777433169415326671-526	REQUEST	Logout	request_logout_1	1423675621569	1423675621569	1423675621602	1423675621602	OK	 
Scenario name	3777433169415326671-22	REQUEST	Page en	request_en_3	1423675621578	1423675621578	1423675621616	1423675621616	OK	 
Scenario name	3777433169415326671-728	REQUEST	Logout	request_logout_3	1423675621578	1423675621578	1423675621617	1423675621617	OK	 
Scenario name	3777433169415326671-631	GROUP	Logout	1423675618528	1423675621619	1224	3	0	OK
Scenario name	3777433169415326671-631	USER	END	1423675557947	1423675621621
Scenario name	3777433169415326671-736	REQUEST	Login	request_login_2	1423675621528	1423675621529	1423675621622	1423675621622	OK	 
Scenario name	3777433169415326671-736	GROUP	Login	1423675621309	1423675621622	212	2	0	OK
Scenario name	3777433169415326671-588	REQUEST	Logout	request_logout_3	1423675621518	1423675621518	1423675621625	1423675621625	OK	 
Scenario name	3777433169415326671-855	REQUEST	Login	request_login_2	1423675621509	1423675621509	1423675621629	1423675621629	OK	 
Scenario name	3777433169415326671-728	GROUP	Logout	1423675619629	1423675621638	213	3	0	OK
Scenario name	3777433169415326671-728	USER	END	1423675557966	1423675621639
Scenario name	3777433169415326671-828	GROUP	Login	1423675621370	1423675621658	142	2	0	OK
Scenario name	3777433169415326671-484	GROUP	Logout	1423675618985	1423675621668	244	3	0	OK
Scenario name	3777433169415326671-484	USER	END	1423675557910	1423675621669
Scenario name	3777433169415326671-469	GROUP	Logout	1423675619049	1423675621669	191	3	0	OK
Scenario name	3777433169415326671-469	USER	END	1423675557906	1423675621669
Scenario name	3777433169415326671-801	GROUP	Page fr	1423675557989	1423675621688	56873	3	0	OK
Scenario name	3777433169415326671-717	REQUEST	Logout	request_logout_2	1423675621599	1423675621602	1423675621692	1423675621692	OK	 
Scenario name	3777433169415326671-828	REQUEST	Logout	request_logout_1	1423675621659	1423675621660	1423675621692	1423675621692	OK	 
Scenario name	3777433169415326671-864	REQUEST	Page en	request_en_3	1423675621620	1423675621621	1423675621697	1423675621697	OK	 
Scenario name	3777433169415326671-588	GROUP	Logout	1423675620266	1423675621699	273	3	0	OK
Scenario name	3777433169415326671-855	GROUP	Login	1423675621419	1423675621699	179	2	0	OK
Scenario name	3777433169415326671-588	USER	END	1423675557944	1423675621700
Scenario name	3777433169415326671-290	REQUEST	Logout	request_logout_2	1423675621619	1423675621621	1423675621705	1423675621705	OK	 
Scenario name	3777433169415326671-595	REQUEST	Logout	request_logout_2	1423675621620	1423675621620	1423675621708	1423675621708	OK	 
Scenario name	3777433169415326671-506	REQUEST	Page en	request_en_3	1423675621619	1423675621620	1423675621710	1423675621710	OK	 
Scenario name	3777433169415326671-857	REQUEST	Logout	request_logout_2	1423675621630	1423675621630	1423675621710	1423675621710	OK	 
Scenario name	3777433169415326671-256	GROUP	Page en	1423675577378	1423675621728	37415	3	0	OK
Scenario name	3777433169415326671-855	REQUEST	Logout	request_logout_1	1423675621700	1423675621700	1423675621739	1423675621739	OK	 
Scenario name	3777433169415326671-857	REQUEST	Logout	request_logout_3	1423675621712	1423675621712	1423675621748	1423675621748	OK	 
Scenario name	3777433169415326671-801	REQUEST	Page en	request_en_1	1423675621689	1423675621689	1423675621750	1423675621750	OK	 
Scenario name	3777433169415326671-256	REQUEST	Login	request_login_1	1423675621729	1423675621730	1423675621760	1423675621760	OK	 
Scenario name	3777433169415326671-340	GROUP	Page en	1423675611969	1423675621769	4260	3	0	OK
Scenario name	3777433169415326671-857	GROUP	Logout	1423675619939	1423675621778	171	3	0	OK
Scenario name	3777433169415326671-857	USER	END	1423675557991	1423675621778
Scenario name	3777433169415326671-716	REQUEST	Page en	request_en_2	1423675621729	1423675621730	1423675621807	1423675621807	OK	 
Scenario name	3777433169415326671-497	REQUEST	Logout	request_logout_2	1423675621730	1423675621730	1423675621804	1423675621804	OK	 
Scenario name	3777433169415326671-717	REQUEST	Logout	request_logout_3	1423675621729	1423675621729	1423675621813	1423675621813	OK	 
Scenario name	3777433169415326671-256	REQUEST	Login	request_login_2	1423675621761	1423675621762	1423675621831	1423675621831	OK	 
Scenario name	3777433169415326671-595	REQUEST	Logout	request_logout_3	1423675621791	1423675621794	1423675621833	1423675621833	OK	 
Scenario name	3777433169415326671-595	GROUP	Logout	1423675620518	1423675621858	182	3	0	OK
Scenario name	3777433169415326671-595	USER	END	1423675557944	1423675621858
Scenario name	3777433169415326671-825	REQUEST	Page en	request_en_3	1423675621819	1423675621819	1423675621861	1423675621861	OK	 
Scenario name	3777433169415326671-793	REQUEST	Page en	request_en_2	1423675621790	1423675621792	1423675621869	1423675621869	OK	 
Scenario name	3777433169415326671-290	REQUEST	Logout	request_logout_3	1423675621800	1423675621802	1423675621878	1423675621878	OK	 
Scenario name	3777433169415326671-340	REQUEST	Login	request_login_1	1423675621769	1423675621769	1423675621878	1423675621878	OK	 
Scenario name	3777433169415326671-717	GROUP	Logout	1423675619670	1423675621879	228	3	0	OK
Scenario name	3777433169415326671-717	USER	END	1423675557966	1423675621879
Scenario name	3777433169415326671-596	REQUEST	Page en	request_en_3	1423675621748	1423675621748	1423675621885	1423675621885	OK	 
Scenario name	3777433169415326671-701	GROUP	Page fr	1423675557965	1423675621888	56980	3	0	OK
Scenario name	3777433169415326671-406	REQUEST	Logout	request_logout_2	1423675621828	1423675621829	1423675621890	1423675621890	OK	 
Scenario name	3777433169415326671-290	GROUP	Logout	1423675618728	1423675621918	206	3	0	OK
Scenario name	3777433169415326671-720	GROUP	Page en	1423675614609	1423675621918	349	3	0	OK
Scenario name	3777433169415326671-290	USER	END	1423675557879	1423675621919
Scenario name	3777433169415326671-701	REQUEST	Page en	request_en_1	1423675621889	1423675621890	1423675621919	1423675621919	OK	 
Scenario name	3777433169415326671-256	GROUP	Login	1423675621729	1423675621928	101	2	0	OK
Scenario name	3777433169415326671-497	REQUEST	Logout	request_logout_3	1423675621858	1423675621859	1423675621929	1423675621929	OK	 
Scenario name	3777433169415326671-497	GROUP	Logout	1423675619279	1423675621960	198	3	0	OK
Scenario name	3777433169415326671-497	USER	END	1423675557919	1423675621961
Scenario name	3777433169415326671-256	REQUEST	Logout	request_logout_1	1423675621929	1423675621929	1423675621961	1423675621961	OK	 
Scenario name	3777433169415326671-340	REQUEST	Login	request_login_2	1423675621879	1423675621880	1423675621969	1423675621969	OK	 
Scenario name	3777433169415326671-736	REQUEST	Logout	request_logout_1	1423675621623	1423675621624	1423675621982	1423675621982	OK	 
Scenario name	3777433169415326671-720	REQUEST	Login	request_login_1	1423675621919	1423675621920	1423675621982	1423675621982	OK	 
Scenario name	3777433169415326671-390	GROUP	Page fr	1423675557894	1423675621989	56833	3	0	OK
Scenario name	3777433169415326671-340	GROUP	Login	1423675621769	1423675621998	199	2	0	OK
Scenario name	3777433169415326671-413	REQUEST	Page en	request_en_2	1423675621928	1423675621928	1423675622002	1423675622002	OK	 
Scenario name	3777433169415326671-694	REQUEST	Page en	request_en_3	1423675621979	1423675621980	1423675622009	1423675622009	OK	 
Scenario name	3777433169415326671-390	REQUEST	Page en	request_en_1	1423675621989	1423675621990	1423675622020	1423675622020	OK	 
Scenario name	3777433169415326671-315	REQUEST	Page fr	request_fr_1	1423675558885	1423675558885	1423675558885	1423675622012	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-406	REQUEST	Logout	request_logout_3	1423675621969	1423675621969	1423675622027	1423675622027	OK	 
Scenario name	3777433169415326671-406	GROUP	Logout	1423675618999	1423675622028	163	3	0	OK
Scenario name	3777433169415326671-406	USER	END	1423675557903	1423675622028
Scenario name	3777433169415326671-306	REQUEST	Page fr	request_fr_1	1423675558878	1423675558878	1423675558878	1423675622018	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-314	REQUEST	Page fr	request_fr_1	1423675558885	1423675558885	1423675558885	1423675622015	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-297	REQUEST	Page fr	request_fr_1	1423675558872	1423675558872	1423675558872	1423675622015	KO	java.net.ConnectException: Connexion terminée par expiration du délai d'attente: sfynx.optim/54.154.6.46:80
Scenario name	3777433169415326671-650	REQUEST	Logout	request_logout_2	1423675621952	1423675621954	1423675622027	1423675622027	OK	 
Scenario name	3777433169415326671-761	REQUEST	Page en	request_en_3	1423675621989	1423675621990	1423675622040	1423675622040	OK	 
Scenario name	3777433169415326671-308	REQUEST	Logout	request_logout_2	1423675621999	1423675621999	1423675622057	1423675622057	OK	 
Scenario name	3777433169415326671-860	REQUEST	Page en	request_en_2	1423675621999	1423675621999	1423675622066	1423675622066	OK	 
Scenario name	3777433169415326671-340	REQUEST	Logout	request_logout_1	1423675621999	1423675622000	1423675622069	1423675622069	OK	 
Scenario name	3777433169415326671-898	REQUEST	Page en	request_en_2	1423675622009	1423675622010	1423675622073	1423675622073	OK	 
Scenario name	3777433169415326671-539	GROUP	Page en	1423675606409	1423675622088	11263	3	0	OK
Scenario name	3777433169415326671-843	GROUP	Page en	1423675586808	1423675622098	27379	3	0	OK
Scenario name	3777433169415326671-720	REQUEST	Login	request_login_2	1423675622039	1423675622040	1423675622115	1423675622115	OK	 
Scenario name	3777433169415326671-539	REQUEST	Login	request_login_1	1423675622089	1423675622089	1423675622118	1423675622118	OK	 
Scenario name	3777433169415326671-650	REQUEST	Logout	request_logout_3	1423675622069	1423675622070	1423675622130	1423675622130	OK	 
Scenario name	3777433169415326671-627	REQUEST	Logout	request_logout_2	1423675622089	1423675622089	1423675622152	1423675622152	OK	 
Scenario name	3777433169415326671-843	REQUEST	Login	request_login_1	1423675622099	1423675622099	1423675622155	1423675622156	OK	 
Scenario name	3777433169415326671-720	GROUP	Login	1423675621919	1423675622159	139	2	0	OK
Scenario name	3777433169415326671-308	REQUEST	Logout	request_logout_3	1423675622149	1423675622149	1423675622180	1423675622180	OK	 
Scenario name	3777433169415326671-308	GROUP	Logout	1423675619388	1423675622181	135	3	0	OK
Scenario name	3777433169415326671-308	USER	END	1423675557880	1423675622181
Scenario name	3777433169415326671-743	REQUEST	Page en	request_en_3	1423675622129	1423675622130	1423675622196	1423675622196	OK	 
Scenario name	3777433169415326671-650	GROUP	Logout	1423675618528	1423675622199	1183	3	0	OK
Scenario name	3777433169415326671-549	REQUEST	Page fr	request_fr_3	1423675622089	1423675622089	1423675622199	1423675622199	OK	 
Scenario name	3777433169415326671-650	USER	END	1423675557948	1423675622200
Scenario name	3777433169415326671-627	REQUEST	Logout	request_logout_3	1423675622179	1423675622179	1423675622209	1423675622209	OK	 
Scenario name	3777433169415326671-560	REQUEST	Logout	request_logout_2	1423675622149	1423675622149	1423675622211	1423675622211	OK	 
Scenario name	3777433169415326671-720	REQUEST	Logout	request_logout_1	1423675622159	1423675622160	1423675622222	1423675622222	OK	 
Scenario name	3777433169415326671-493	REQUEST	Logout	request_logout_2	1423675622189	1423675622196	1423675622245	1423675622245	OK	 
Scenario name	3777433169415326671-539	REQUEST	Login	request_login_2	1423675622168	1423675622169	1423675622255	1423675622255	OK	 
Scenario name	3777433169415326671-539	GROUP	Login	1423675622089	1423675622256	116	2	0	OK
Scenario name	3777433169415326671-623	REQUEST	Page en	request_en_3	1423675622219	1423675622219	1423675622271	1423675622271	OK	 
Scenario name	3777433169415326671-468	GROUP	Page en	1423675616228	1423675622278	1270	3	0	OK
Scenario name	3777433169415326671-539	REQUEST	Logout	request_logout_1	1423675622257	1423675622257	1423675622286	1423675622286	OK	 
Scenario name	3777433169415326671-477	REQUEST	Logout	request_logout_2	1423675622229	1423675622229	1423675622289	1423675622289	OK	 
